# zs        u          g          r          i          z          u-g                     g-r                  r-i                  i-z                     eu          eg           er           ei           ez           eu-g                  eg-r                  er-i                   ei-z                  
4.894999999999999907e-01 2.334983000000000075e+01 2.172854999999999848e+01 1.991375999999999991e+01 1.909028999999999954e+01 1.869436999999999927e+01 1.621280000000002275e+00 1.814789999999998571e+00 8.234700000000003683e-01 3.959200000000002717e-01 1.038283999999999985e+00 1.032263999999999959e-01 3.051697000000000090e-02 2.250140000000000126e-02 6.802948000000000328e-02 1.043402776646180863e+00 1.076428126487825460e-01 3.791567564927334627e-02 7.165419144076919100e-02
5.272999999999999909e-01 2.285887999999999920e+01 2.222838000000000136e+01 2.093393999999999977e+01 1.984093000000000018e+01 1.956390000000000029e+01 6.304999999999978400e-01 1.294440000000001589e+00 1.093009999999999593e+00 2.770299999999998875e-01 6.442455999999999738e-01 1.438357000000000108e-01 6.343719999999999914e-02 3.766751000000000127e-02 1.288105999999999973e-01 6.601068865826579257e-01 1.572036479803506359e-01 7.377750099752701518e-02 1.342051116089104101e-01
6.509000000000000341e-01 2.406165999999999983e+01 2.311648999999999887e+01 2.130029000000000039e+01 2.015378000000000114e+01 1.994209000000000032e+01 9.451700000000009538e-01 1.816199999999998482e+00 1.146509999999999252e+00 2.116900000000008220e-01 1.456989000000000090e+00 3.406562000000000201e-01 9.476598999999999440e-02 5.212775000000000047e-02 1.495142000000000138e-01 1.496283259519881392e+00 3.535919109073624167e-01 1.081568082958377641e-01 1.583407664554599414e-01
5.790999999999999481e-01 2.465543999999999869e+01 2.199458999999999875e+01 2.045131999999999906e+01 1.960457999999999856e+01 1.902496000000000009e+01 2.660849999999999937e+00 1.543269999999999698e+00 8.467400000000004923e-01 5.796199999999984698e-01 1.289573999999999998e+00 1.427780999999999911e-01 4.546341000000000271e-02 3.383532999999999680e-02 7.202733000000000052e-02 1.297453924929748759e+00 1.498416080013762475e-01 5.667231427281755468e-02 7.957867693759301808e-02
7.067999999999999838e-01 2.244810999999999979e+01 2.218806999999999974e+01 2.055950999999999951e+01 1.936699000000000126e+01 1.903728999999999871e+01 2.600400000000000489e-01 1.628560000000000230e+00 1.192519999999998248e+00 3.297000000000025466e-01 4.843820999999999821e-01 1.422746000000000011e-01 4.610038000000000330e-02 2.537081999999999879e-02 6.235770000000000202e-02 5.048446103560678688e-01 1.495570354122613688e-01 5.262056198499594217e-02 6.732132839421990644e-02
4.820999999999999730e-01 2.364781999999999940e+01 2.204588000000000036e+01 2.044016999999999840e+01 1.956613000000000113e+01 1.918134999999999835e+01 1.601939999999999031e+00 1.605710000000001969e+00 8.740399999999972636e-01 3.847800000000027865e-01 1.088346000000000036e+00 1.305997999999999881e-01 4.424609000000000181e-02 3.045532000000000100e-02 8.164852000000000221e-02 1.096153877644940877e+00 1.378913494035361731e-01 5.371445798470370764e-02 8.714360179894334313e-02
4.890999999999999792e-01 2.288335999999999970e+01 2.209716999999999842e+01 2.033271999999999835e+01 1.954590999999999923e+01 1.922085999999999828e+01 7.861900000000012767e-01 1.764450000000000074e+00 7.868099999999991212e-01 3.250500000000009493e-01 6.577355999999999758e-01 1.401978999999999864e-01 4.130669000000000007e-02 3.054441999999999921e-02 8.665469000000000643e-02 6.725113907375620537e-01 1.461564018548831834e-01 5.137318592313017129e-02 9.188034007410128545e-02
4.173999999999999932e-01 2.522397000000000133e+01 2.210310000000000130e+01 2.050458000000000069e+01 1.968298000000000059e+01 1.930052999999999841e+01 3.120870000000000033e+00 1.598520000000000607e+00 8.216000000000001080e-01 3.824500000000021771e-01 1.125836000000000059e+00 1.312680999999999987e-01 4.791676000000000268e-02 3.521732000000000334e-02 9.094850999999999630e-02 1.133462841461337911e+00 1.397402231517740068e-01 5.946659160301690644e-02 9.752892442348834456e-02
5.400000000000000355e-01 2.315118999999999971e+01 2.183661000000000030e+01 2.042387000000000086e+01 1.966526999999999958e+01 1.935114000000000090e+01 1.314579999999999416e+00 1.412739999999999441e+00 7.586000000000012733e-01 3.141299999999986881e-01 6.399812999999999752e-01 8.229118000000000543e-02 3.588372000000000089e-02 2.816731999999999916e-02 9.780247000000000246e-02 6.452502635842021217e-01 8.977460479907889424e-02 4.561840940914972664e-02 1.017778023641859875e-01
4.902000000000000246e-01 2.523470999999999975e+01 2.187182999999999922e+01 2.010339000000000098e+01 1.920484000000000080e+01 1.880563000000000073e+01 3.362880000000000535e+00 1.768439999999998236e+00 8.985500000000001819e-01 3.992100000000000648e-01 1.567244999999999999e+00 1.562949999999999895e-01 4.735948999999999715e-02 3.332351000000000063e-02 1.029116000000000059e-01 1.575019052916503792e+00 1.633127316471685575e-01 5.790835528470999333e-02 1.081723334928118424e-01
5.838999999999999746e-01 2.346939000000000064e+01 2.241893999999999920e+01 2.045893999999999835e+01 1.933640000000000114e+01 1.896067000000000036e+01 1.050450000000001438e+00 1.960000000000000853e+00 1.122539999999997207e+00 3.757300000000007856e-01 1.287381000000000109e+00 2.245916000000000023e-01 5.815925999999999735e-02 3.392121000000000025e-02 1.128679999999999961e-01 1.306824864299558797e+00 2.319997549876025300e-01 6.732865668949367111e-02 1.178551395224836928e-01
4.777000000000000135e-01 2.191566999999999865e+01 2.137569999999999837e+01 1.966669999999999874e+01 1.884734999999999872e+01 1.817223999999999862e+01 5.399700000000002831e-01 1.708999999999999631e+00 8.193500000000000227e-01 6.751100000000000989e-01 5.059692000000000078e-01 1.291992999999999892e-01 4.164802000000000087e-02 3.123315999999999940e-02 6.675243999999999622e-02 5.222042612514091742e-01 1.357461479763252543e-01 5.205831205010396506e-02 7.369802256193309919e-02
4.272000000000000242e-01 2.332189999999999941e+01 2.142176999999999865e+01 1.996367000000000047e+01 1.919509000000000043e+01 1.868560000000000088e+01 1.900130000000000763e+00 1.458099999999998175e+00 7.685800000000000409e-01 5.094899999999995543e-01 1.064642000000000088e+00 8.999118000000000395e-02 3.526866000000000029e-02 2.672787000000000079e-02 6.524818999999999758e-02 1.068438580659549331e+00 9.665552677414779303e-02 4.425220235121072460e-02 7.051032075528376741e-02
5.593000000000000194e-01 2.350582999999999956e+01 2.241967999999999961e+01 2.063360000000000127e+01 1.979522000000000048e+01 1.930883000000000038e+01 1.086149999999999949e+00 1.786079999999998336e+00 8.383800000000007913e-01 4.863900000000001000e-01 1.411790000000000100e+00 2.362344000000000110e-01 7.162077999999999500e-02 7.187649000000000121e-02 1.518610999999999989e-01 1.431418071649006585e+00 2.468526440433004565e-01 1.014680538028028683e-01 1.680119742992448040e-01
6.512000000000000011e-01 2.481683999999999912e+01 2.349295000000000044e+01 2.107941999999999894e+01 1.977027000000000001e+01 1.909984000000000037e+01 1.323889999999998679e+00 2.413530000000001507e+00 1.309149999999998926e+00 6.704299999999996373e-01 1.237444999999999906e+00 4.208890000000000131e-01 7.342028999999999916e-02 3.602030999999999983e-02 7.086486000000000174e-02 1.307064527231153850e+00 4.272447650992158286e-01 8.178020369368249609e-02 7.949396904995813251e-02
4.939000000000000057e-01 2.388842999999999961e+01 2.218279000000000067e+01 2.061608000000000018e+01 1.965209000000000117e+01 1.927273999999999887e+01 1.705639999999998935e+00 1.566710000000000491e+00 9.639899999999990143e-01 3.793500000000022965e-01 1.176825000000000010e+00 1.361235000000000084e-01 4.923054999999999792e-02 3.301881000000000260e-02 1.072396000000000044e-01 1.184671552742468048e+00 1.447523896367604035e-01 5.927806396230058533e-02 1.122077253221724497e-01
4.265999999999999792e-01 2.361120000000000019e+01 2.249148999999999887e+01 2.083622000000000085e+01 1.994957000000000136e+01 1.970035999999999987e+01 1.119710000000001315e+00 1.655269999999998021e+00 8.866499999999994941e-01 2.492100000000014859e-01 1.054300000000000015e+00 1.750392000000000059e-01 5.764417000000000152e-02 4.072185999999999861e-02 1.175442000000000015e-01 1.068731590034017964e+00 1.842866567921533083e-01 7.057705163045917274e-02 1.243981866246433726e-01
4.113999999999999879e-01 2.447372000000000014e+01 2.187168000000000134e+01 2.028428999999999860e+01 1.950294999999999845e+01 1.901454999999999984e+01 2.602039999999998798e+00 1.587390000000002743e+00 7.813400000000001455e-01 4.883999999999986130e-01 1.400844999999999896e+00 1.131550000000000056e-01 3.939917999999999892e-02 3.017699000000000076e-02 6.962353000000000292e-02 1.405407687487868928e+00 1.198179845001258598e-01 4.962807784039695996e-02 7.588205753088803074e-02
4.888000000000000123e-01 2.270664000000000016e+01 2.235805999999999827e+01 2.036818999999999846e+01 1.950891000000000020e+01 1.920606000000000080e+01 3.485800000000018883e-01 1.989869999999999806e+00 8.592799999999982674e-01 3.028499999999993975e-01 5.688725999999999505e-01 1.665488999999999997e-01 4.128223000000000309e-02 2.980684999999999932e-02 1.013330999999999954e-01 5.927516943223105628e-01 1.715889233166957573e-01 5.091827590065672871e-02 1.056259696406735837e-01
4.893000000000000127e-01 2.390624000000000038e+01 2.207695999999999970e+01 2.053430000000000177e+01 1.967042999999999964e+01 1.928849999999999909e+01 1.829280000000000683e+00 1.542659999999997922e+00 8.638700000000021362e-01 3.819300000000005468e-01 1.279984999999999928e+00 1.287349000000000132e-01 4.645831999999999740e-02 3.346589999999999981e-02 8.559115999999999946e-02 1.286442487911142463e+00 1.368614261771095297e-01 5.725680710651266658e-02 9.190110517809674251e-02
5.802000000000000490e-01 2.419175999999999860e+01 2.247811000000000092e+01 2.092340000000000089e+01 1.980518000000000001e+01 1.930771999999999977e+01 1.713649999999997675e+00 1.554710000000000036e+00 1.118220000000000880e+00 4.974600000000002353e-01 1.295660999999999952e+00 2.357441999999999871e-01 6.929899000000000475e-02 4.172301999999999955e-02 9.285487000000000601e-02 1.316933086665620811e+00 2.457186965793610456e-01 8.088980413464048891e-02 1.017980219878426712e-01
5.228000000000000425e-01 2.371001000000000047e+01 2.210457999999999856e+01 2.042460000000000164e+01 1.959683000000000064e+01 1.915950000000000131e+01 1.605430000000001911e+00 1.679979999999996920e+00 8.277700000000010050e-01 4.373299999999993304e-01 1.297800999999999982e+00 1.438445999999999891e-01 4.662949999999999734e-02 3.319876000000000077e-02 7.890031999999999601e-02 1.305748331245405014e+00 1.512136872753587491e-01 5.724043968897862822e-02 8.560033972853145490e-02
4.667999999999999927e-01 2.314075000000000060e+01 2.187191999999999936e+01 2.046594999999999942e+01 1.973188999999999993e+01 1.938915000000000077e+01 1.268830000000001235e+00 1.405969999999999942e+00 7.340599999999994907e-01 3.427399999999991564e-01 8.945003999999999733e-01 1.243847000000000008e-01 4.972378999999999688e-02 4.007606999999999836e-02 1.064750000000000002e-01 9.031071471283182994e-01 1.339552495651219199e-01 6.386350036295379562e-02 1.137673811408388830e-01
1.399999999999999986e-03 2.399890999999999863e+01 2.198133999999999943e+01 2.067379000000000033e+01 1.981271999999999878e+01 1.932436999999999827e+01 2.017569999999999197e+00 1.307549999999999102e+00 8.610700000000015564e-01 4.883500000000005059e-01 1.120061999999999891e+00 1.090543000000000068e-01 4.765185000000000254e-02 3.320428000000000268e-02 8.169532000000000183e-02 1.125358486968703442e+00 1.190106682483234452e-01 5.807945435987583310e-02 8.818531351773264970e-02
5.292999999999999927e-01 2.180474999999999852e+01 2.172606999999999999e+01 2.022990000000000066e+01 1.922719999999999985e+01 1.858280999999999850e+01 7.867999999999852889e-02 1.496169999999999334e+00 1.002700000000000813e+00 6.443900000000013506e-01 4.525338999999999889e-01 1.747235000000000038e-01 6.543624000000000662e-02 4.029365000000000030e-02 8.695234999999999770e-02 4.850930138658564594e-01 1.865749258544341649e-01 7.684711924112772041e-02 9.583469831352837975e-02
4.824999999999999845e-01 2.396057000000000059e+01 2.207883999999999958e+01 2.038597999999999999e+01 1.953198000000000079e+01 1.913332000000000122e+01 1.881730000000001013e+00 1.692859999999999587e+00 8.539999999999992042e-01 3.986599999999995703e-01 1.039725000000000010e+00 1.567574999999999941e-01 3.945233000000000073e-02 3.036424999999999888e-02 7.268233999999999806e-02 1.051475624744220960e+00 1.616459097802319944e-01 4.978427483143045562e-02 7.876998302613820446e-02
5.674000000000000155e-01 2.499904000000000082e+01 2.261993999999999971e+01 2.067517000000000138e+01 1.956607999999999947e+01 1.913076999999999828e+01 2.379100000000001103e+00 1.944769999999998333e+00 1.109090000000001908e+00 4.353100000000011960e-01 1.571447000000000038e+00 2.537711000000000272e-01 6.522622999999999616e-02 3.810631999999999908e-02 1.172708999999999974e-01 1.591805718360193023e+00 2.620195265151490926e-01 7.554172822986841840e-02 1.233067541165219355e-01
5.422000000000000153e-01 2.229215999999999909e+01 2.191131999999999991e+01 2.036433999999999855e+01 1.943250000000000099e+01 1.906222999999999956e+01 3.808399999999991792e-01 1.546980000000001354e+00 9.318399999999975591e-01 3.702700000000014313e-01 3.977549000000000223e-01 1.086823999999999985e-01 4.001720999999999751e-02 2.746354000000000156e-02 8.675080000000000291e-02 4.123358152571396928e-01 1.158155480319637415e-01 4.853476203213218099e-02 9.099421591492286299e-02
5.113999999999999657e-01 2.284001999999999910e+01 2.263400000000000034e+01 2.043991000000000113e+01 1.951700999999999908e+01 1.922786999999999935e+01 2.060199999999987597e-01 2.194089999999999208e+00 9.229000000000020520e-01 2.891399999999997306e-01 7.997809999999999642e-01 2.752726999999999813e-01 5.625622000000000261e-02 3.670095999999999775e-02 1.080088000000000020e-01 8.458278236888935320e-01 2.809623135831180729e-01 6.716935874050011801e-02 1.140739292843093167e-01
5.309000000000000385e-01 2.415943000000000040e+01 2.224668000000000134e+01 2.079308999999999941e+01 1.990675999999999846e+01 1.940369000000000099e+01 1.912749999999999062e+00 1.453590000000001936e+00 8.863300000000009504e-01 5.030699999999974636e-01 1.218002999999999947e+00 1.594135999999999886e-01 5.937210999999999878e-02 4.211498000000000325e-02 1.056100999999999984e-01 1.228390818865868983e+00 1.701109735167372905e-01 7.279230032257875960e-02 1.136976902246057131e-01
6.280000000000000027e-01 2.256689000000000078e+01 2.207347999999999999e+01 2.052702999999999989e+01 1.938021000000000171e+01 1.885968000000000089e+01 4.934100000000007924e-01 1.546450000000000102e+00 1.146819999999998174e+00 5.205300000000008254e-01 5.917613999999999930e-01 1.597082999999999975e-01 5.725228000000000261e-02 3.458249000000000045e-02 6.952861999999999931e-02 6.129341690743386195e-01 1.696601445658007246e-01 6.688626301265829244e-02 7.765421826085495971e-02
4.808000000000000052e-01 2.416573999999999955e+01 2.266689999999999827e+01 2.045148000000000010e+01 1.946596999999999866e+01 1.915246000000000137e+01 1.498840000000001282e+00 2.215419999999998169e+00 9.855100000000014404e-01 3.135099999999972908e-01 1.591337000000000002e+00 2.620957999999999899e-01 5.302835999999999661e-02 3.280256000000000144e-02 9.305592999999999504e-02 1.612776381258927083e+00 2.674064609203180565e-01 6.235394860666965133e-02 9.866820182165325637e-02
5.310000000000000275e-01 2.545178999999999903e+01 2.170676999999999879e+01 2.025771999999999906e+01 1.932826000000000022e+01 1.874574000000000140e+01 3.745020000000000238e+00 1.449049999999999727e+00 9.294599999999988427e-01 5.825199999999988165e-01 1.304233999999999893e+00 1.452881000000000034e-01 5.636797999999999809e-02 3.881215999999999833e-02 8.961391000000000495e-02 1.312301397834205519e+00 1.558396007787828108e-01 6.843780339217500619e-02 9.765775253073204210e-02
5.281000000000000139e-01 2.511864999999999881e+01 2.192949000000000126e+01 2.030555999999999983e+01 1.939185000000000159e+01 1.881191000000000102e+01 3.189159999999997552e+00 1.623930000000001428e+00 9.137099999999982458e-01 5.799400000000005662e-01 1.257290000000000019e+00 1.243104000000000015e-01 4.194646999999999959e-02 3.099456000000000086e-02 5.880256999999999845e-02 1.263420444526745845e+00 1.311967297367617469e-01 5.215524034125909592e-02 6.647108385003587527e-02
